Time,air_temp_10 ---> air_temp_9,air_temp_9 ---> air_temp_8,air_temp_8 ---> air_temp_7,air_temp_7 ---> air_temp_6,air_temp_6 ---> air_temp_5,air_temp_5 ---> air_temp_4,air_temp_4 ---> air_temp_3,air_temp_3 ---> air_temp_2
2020-11-30 20:00:16,8.278027440282035e-07,1.0029293404749423e-06,1.61577645913472e-06,8.537391240157873e-07,4.906491427970554e-07,-7.3269166339661e-05,5.463125030625657e-09,-1.764793418506494e-06
2020-11-30 21:00:16,8.342233068277788e-07,1.0025255951654619e-06,1.6206455864114968e-06,8.650504446686691e-07,5.049513033808896e-07,-6.574240189639337e-05,5.269410441124668e-09,-2.1565843107537656e-06
2020-11-30 22:00:16,8.393177225008848e-07,1.000416339955065e-06,1.6223538656469167e-06,8.72300910460213e-07,5.12354017901719e-07,-6.188853319822269e-05,5.172548739893592e-09,-2.19215129057479e-06
2020-11-30 23:00:16,8.450658357959839e-07,9.979515290129175e-07,1.621441851378857e-06,8.764727936793312e-07,5.134828223089274e-07,-6.0554809994127425e-05,5.149489654594037e-09,-1.9161324505752954e-06
2020-12-01 00:00:16,8.508222010435004e-07,9.963178150220345e-07,1.6190551004646768e-06,8.790164751194582e-07,5.091875949923283e-07,-6.18844170053319e-05,5.178412113525027e-09,-1.571773025532163e-06
2020-12-01 01:00:16,8.526243498463181e-07,9.938488846469165e-07,1.6167610277190114e-06,8.784683985654683e-07,5.00255602573323e-07,-6.664185029451142e-05,5.271351668356083e-09,-1.2596537149022813e-06
2020-12-01 02:00:16,8.548519207254732e-07,9.902513936524496e-07,1.612535572685799e-06,8.757300065665407e-07,4.864606337778146e-07,-7.629995420821003e-05,5.404098282894987e-09,-1.0233796208256604e-06
2020-12-01 03:00:16,8.58111562122235e-07,9.875658300483946e-07,1.6058059443914399e-06,8.72579442077021e-07,4.7055587765678487e-07,-9.343394079535545e-05,5.538546414679837e-09,-8.578854561750511e-07
2020-12-01 04:00:16,8.613131795656802e-07,9.862181412761626e-07,1.5993219387555263e-06,8.698952025384246e-07,4.539847164134379e-07,-0.000136948407497174,5.638313207006122e-09,-7.528711567918161e-07
2020-12-01 05:00:16,8.626649991958545e-07,9.853484835404182e-07,1.5934262040518918e-06,8.679852272856193e-07,4.3716004698937603e-07,-0.00029531769837118176,5.700294209330491e-09,-6.831747686609852e-07
2020-12-01 06:00:16,8.61850514485644e-07,9.838403469248446e-07,1.5877150290498077e-06,8.650920742733015e-07,4.1939951572450635e-07,0.0007538562402397138,5.74018953634322e-09,-6.351964005154255e-07
2020-12-01 07:00:16,8.586370287680494e-07,9.81226874737268e-07,1.581381515683715e-06,8.612068905775634e-07,4.0107192036162797e-07,0.00015444247335618972,5.7654254640235484e-09,-5.963392150177448e-07
2020-12-01 08:00:16,8.514671027050598e-07,9.764928914874292e-07,1.5728000684359126e-06,8.570379450067539e-07,3.823997944595612e-07,7.964835003460709e-05,5.7958967598369845e-09,-5.61504133917609e-07
2020-12-01 09:00:16,8.411485233802992e-07,9.69356198083262e-07,1.5609528344293442e-06,8.510804349725796e-07,3.6440360352043737e-07,5.084627161571747e-05,5.861326674091214e-09,-5.259289293714787e-07
2020-12-01 10:00:16,8.2784516946184e-07,9.595970605291786e-07,1.5453535237310472e-06,8.425281111500529e-07,3.4607566612513333e-07,3.531686722122378e-05,5.983694642329629e-09,-4.874128104586092e-07
2020-12-01 11:00:16,8.140332510951435e-07,9.48059902652215e-07,1.5249433539267367e-06,8.309016200414371e-07,3.2649269488920575e-07,2.6069427093665566e-05,6.161944986603391e-09,-4.468947480779452e-07
2020-12-01 12:00:16,8.00667261739434e-07,9.365139427475722e-07,1.5013590683353102e-06,8.162393141588576e-07,3.0639491412612126e-07,1.9910014718468873e-05,6.384090155971696e-09,-4.0691205236089937e-07
2020-12-01 13:00:16,7.909868760113844e-07,9.271149459258808e-07,1.477320787851809e-06,7.999877642349307e-07,2.865214483195495e-07,1.5740455437319228e-05,6.607598834890876e-09,-3.702795445326032e-07
2020-12-01 14:00:16,7.815410344653299e-07,9.213513395797805e-07,1.4568937732793652e-06,7.823222865671034e-07,2.6752063839268044e-07,1.2701865602321709e-05,6.872412344747898e-09,-3.3393410335685025e-07
2020-12-01 15:00:16,7.714550659900575e-07,9.17994775179552e-07,1.4383009031729856e-06,7.650355986400969e-07,2.4995860769734727e-07,1.0360446066341163e-05,7.209286716276708e-09,-2.951200226519264e-07
2020-12-01 16:00:16,7.64024554440496e-07,9.172228537527611e-07,1.4215397377514738e-06,7.503288615559651e-07,2.3463042933132157e-07,8.636015179928439e-06,7.58555342459033e-09,-2.595866244711119e-07
2020-12-01 17:00:16,7.566047672690917e-07,9.196108187596483e-07,1.4090852953989035e-06,7.378978502417481e-07,2.2162957283839876e-07,7.387987323424104e-06,8.053267451042877e-09,-2.260763589210293e-07
2020-12-01 18:00:16,7.451226964756126e-07,9.213138488288085e-07,1.4012144327102135e-06,7.28813996600055e-07,2.112192411794503e-07,6.427110995141977e-06,8.68948488241356e-09,-1.9369247164103223e-07
2020-12-01 19:00:16,7.29048693284025e-07,9.187632112769434e-07,1.3922883780127154e-06,7.208335495326532e-07,2.0223072752068642e-07,5.757230635084776e-06,9.55106108914558e-09,-1.6142550039684348e-07
2020-12-01 20:00:16,7.118665526260118e-07,9.12170566060675e-07,1.3794010045260648e-06,7.1235730117278e-07,1.950420450642095e-07,5.2168438480491605e-06,1.0707946485415047e-08,-1.2948520218171773e-07
2020-12-01 21:00:16,6.952847149900428e-07,9.032663347677954e-07,1.3615456580476187e-06,7.020014111352072e-07,1.884080808859451e-07,4.854158964280386e-06,1.2167308666966372e-08,-9.871801806589322e-08
2020-12-01 22:00:16,6.78107511869675e-07,8.933525286531698e-07,1.339048678087147e-06,6.901356723496182e-07,1.8320221652864106e-07,4.506776743076539e-06,1.4135423422438587e-08,-6.792859296486467e-08
2020-12-01 23:00:16,6.614745521584706e-07,8.824887907190293e-07,1.3137322644866411e-06,6.767461182969848e-07,1.7844241071951866e-07,4.255302252057843e-06,1.6538646032411222e-08,-3.859140336686611e-08
2020-12-02 00:00:16,6.4482633636763e-07,8.715844863459937e-07,1.2864382394149034e-06,6.624117464190639e-07,1.7434261895194767e-07,4.011416244836086e-06,1.942275241103368e-08,-1.1262882875287788e-08
2020-12-02 01:00:16,6.299585503383414e-07,8.611249932320616e-07,1.2587341043207745e-06,6.476485347899122e-07,1.708150306819405e-07,3.7960808661824024e-06,2.2775892956251358e-08,1.3752980876415375e-08
2020-12-02 02:00:16,6.152169463138796e-07,8.509776702288788e-07,1.2325312224520795e-06,6.330735401790329e-07,1.6789900030777396e-07,3.5991062953022417e-06,2.6596595907320113e-08,3.680643739918599e-08
2020-12-02 03:00:16,6.0104444357126e-07,8.41229951081067e-07,1.2081665855355137e-06,6.189424688252656e-07,1.65672517785234e-07,3.413594687459807e-06,3.0993214528842175e-08,5.8679432633615516e-08
2020-12-02 04:00:16,5.87851850986886e-07,8.323196021248696e-07,1.184886023421941e-06,6.061038561140047e-07,1.6416227287384413e-07,3.246920959181538e-06,3.582463437973997e-08,7.814548974135265e-08
2020-12-02 05:00:16,5.755213450929365e-07,8.244038879390071e-07,1.163184193425962e-06,5.951303700913642e-07,1.6353874164514882e-07,3.106542020187489e-06,4.113755633669631e-08,9.555711043523372e-08
2020-12-02 06:00:16,5.633882918214902e-07,8.175885016365299e-07,1.1435015663117923e-06,5.861259984147427e-07,1.63878240305848e-07,2.9952083837426113e-06,4.6957626518921906e-08,1.1037714048712613e-07
2020-12-02 07:00:16,5.512964934213431e-07,8.106121183159577e-07,1.1267827018560244e-06,5.780467131605747e-07,1.6518495846780747e-07,2.8960950613784656e-06,5.344573229055193e-08,1.2377125204147194e-07
2020-12-02 08:00:16,5.395917656825586e-07,8.036127732483729e-07,1.11105265109085e-06,5.711867409934726e-07,1.6724085550575748e-07,2.8745346990552816e-06,6.066514953564392e-08,1.357592751784135e-07
2020-12-02 09:00:16,5.245443308646304e-07,7.954847250345587e-07,1.0959358640524684e-06,5.654134910518641e-07,1.7061135870193678e-07,2.8819225133398276e-06,6.901724120148667e-08,1.471123823027053e-07
2020-12-02 10:00:16,5.149229614184591e-07,7.875291067423824e-07,1.0794873864479961e-06,5.583952717759516e-07,1.7515081326001126e-07,2.9551673472215477e-06,7.891650228252332e-08,1.5827834240493038e-07
2020-12-02 11:00:16,5.09017290752641e-07,7.836169166258827e-07,1.0630961200328614e-06,5.506407433712623e-07,1.8067421319979143e-07,3.054641255401489e-06,9.059296700884993e-08,1.7099814230225822e-07
2020-12-02 12:00:16,5.082323615877607e-07,7.847682815458668e-07,1.0509294599341833e-06,5.436053448604691e-07,1.8541135721598264e-07,3.1523857687051525e-06,1.0278969006891378e-07,1.8301256760940952e-07
2020-12-02 13:00:16,5.08168994681159e-07,7.927606281393866e-07,1.0455119510015662e-06,5.393737704864588e-07,1.8958329124696027e-07,3.2319639762439822e-06,1.1498684689920468e-07,1.9853983181689927e-07
2020-12-02 14:00:16,5.041344534546644e-07,8.006184769275194e-07,1.0484851758690544e-06,5.36062607366434e-07,1.9422220849383854e-07,3.3479781986987758e-06,1.2810223420906207e-07,2.1872270784427894e-07
2020-12-02 15:00:16,4.97327182749871e-07,8.051680959361654e-07,1.0519930800409013e-06,5.365194688051845e-07,1.995751645540407e-07,3.4610771767759737e-06,1.4248714463038925e-07,2.427964161992086e-07
2020-12-02 16:00:16,4.890009058071443e-07,8.023245874727898e-07,1.0503853165488058e-06,5.384547239252346e-07,2.055928196867448e-07,3.56925346404402e-06,1.57662219499467e-07,2.6955743921297867e-07
2020-12-02 17:00:16,4.815883171783807e-07,7.978143079851019e-07,1.042230932616906e-06,5.398915837949427e-07,2.1263611711752564e-07,3.6421491874029527e-06,1.7310597616923674e-07,2.954069590104242e-07
2020-12-02 18:00:16,4.738658068235008e-07,7.91935218153663e-07,1.0309476773119597e-06,5.408929730169277e-07,2.2047768955155996e-07,3.7283058555948472e-06,1.8915858239330448e-07,3.200779014297524e-07
2020-12-02 19:00:16,4.6734528029303644e-07,7.835651787583656e-07,1.0169867731676962e-06,5.383962318317971e-07,2.2785355654611772e-07,3.8028264269385326e-06,2.06228329187262e-07,3.489397743731103e-07
2020-12-02 20:00:16,4.6397989428748964e-07,7.783063248979695e-07,1.0025912039116968e-06,5.328040951088329e-07,2.345013488204023e-07,3.91752334793388e-06,2.2311109925561202e-07,3.806933233392433e-07
2020-12-02 21:00:16,4.6118670881960045e-07,7.766234864026402e-07,9.923521939491834e-07,5.271539417530219e-07,2.4055233114532704e-07,4.033064804546534e-06,2.4069612314920755e-07,4.167483802300261e-07
2020-12-02 22:00:16,4.5623804001209573e-07,7.755385491918785e-07,9.859637570843519e-07,5.234919121131612e-07,2.467151424835742e-07,4.159524877028323e-06,2.586393432142283e-07,4.658457755028607e-07
2020-12-02 23:00:16,4.515222836868963e-07,7.72296099071867e-07,9.803724303680493e-07,5.206832870011036e-07,2.5329247253010237e-07,4.329576937115095e-06,2.770724755713659e-07,5.297663054068674e-07
2020-12-03 00:00:16,4.489774854527362e-07,7.69234116537908e-07,9.735603785606085e-07,5.174822538584106e-07,2.6062906663367675e-07,4.539405447516258e-06,2.971001469517931e-07,6.146565896845656e-07
2020-12-03 01:00:16,4.5041183429547363e-07,7.71692589564643e-07,9.68370664279768e-07,5.147957117553631e-07,2.681528396216876e-07,4.772476177888622e-06,3.180770787750009e-07,7.220910565651268e-07
2020-12-03 02:00:16,4.5126200904566213e-07,7.766815781136751e-07,9.679753567051338e-07,5.152985647152208e-07,2.7584703398164195e-07,5.02693472583641e-06,3.410817149335302e-07,8.743920118519823e-07
2020-12-03 03:00:16,4.52428872723236e-07,7.805960262174298e-07,9.690801482002627e-07,5.177314493698725e-07,2.8334820074585136e-07,5.286434258076655e-06,3.644912482289606e-07,1.0675552970854518e-06
2020-12-03 04:00:16,4.524323989774047e-07,7.835899366837626e-07,9.69774040999492e-07,5.197211213471083e-07,2.90607715735785e-07,5.5620769612946474e-06,3.871806776470541e-07,1.3040921767085254e-06
2020-12-03 05:00:16,4.5225241667664874e-07,7.844175197411395e-07,9.694531166034466e-07,5.210797116838892e-07,2.974077528485204e-07,5.820219131843193e-06,4.0968967701730145e-07,1.578314887296096e-06
2020-12-03 06:00:16,4.5102040950579024e-07,7.84463570347264e-07,9.668904880977754e-07,5.226240204611854e-07,3.041231033134147e-07,6.03359799494139e-06,4.324000959003602e-07,1.9301040660745568e-06
2020-12-03 07:00:16,4.4849654180055844e-07,7.828793305040877e-07,9.628315194865304e-07,5.244147722627094e-07,3.114017279140811e-07,6.2848942305003155e-06,4.5673929472070733e-07,2.486079981864581e-06
2020-12-03 08:00:16,4.437560281129444e-07,7.78820872022256e-07,9.567093004260114e-07,5.258989917788043e-07,3.1973457271174276e-07,6.556861591032801e-06,4.841289071327745e-07,3.562737087655841e-06
2020-12-03 09:00:16,4.38578342429173e-07,7.721891804051538e-07,9.476630900651566e-07,5.251406038898739e-07,3.282226769550852e-07,6.892375158335648e-06,5.116593892734903e-07,6.133396421344688e-06
2020-12-03 10:00:16,4.33261181710532e-07,7.63741405990104e-07,9.351545079127993e-07,5.214443385361998e-07,3.3667372801000455e-07,7.18517671062927e-06,5.418227824247662e-07,1.829775357446276e-05
2020-12-03 11:00:16,4.286516515768803e-07,7.534511443064125e-07,9.193112425492764e-07,5.138563796692419e-07,3.4412432141736235e-07,7.471865403973185e-06,5.744779217327493e-07,-2.923620848774767e-05
2020-12-03 12:00:16,4.281792649880115e-07,7.449346107754183e-07,9.024348799910883e-07,5.043019848323925e-07,3.4983727111276916e-07,7.704967315031355e-06,6.046133811172883e-07,-9.68588248627528e-06
2020-12-03 13:00:16,4.2566555857784906e-07,7.384812196589362e-07,8.863839181603386e-07,4.914042436853702e-07,3.539087621795796e-07,7.948529356795883e-06,6.336741112417934e-07,-6.177650953876806e-06
2020-12-03 14:00:16,4.265183298643365e-07,7.350823783686281e-07,8.720541184992977e-07,4.762922775700132e-07,3.556812696329922e-07,8.123845288912736e-06,6.58575778237868e-07,-4.904122224149037e-06
2020-12-03 15:00:16,4.3114351746424905e-07,7.392219340111758e-07,8.626769582507027e-07,4.628558672279565e-07,3.549841238975945e-07,8.2498107248041e-06,6.780782877027954e-07,-4.2700554875789275e-06
2020-12-03 16:00:16,4.377510458940756e-07,7.499233183337335e-07,8.62134076310544e-07,4.5446917093087293e-07,3.527867427868257e-07,8.3351805258576e-06,6.917930853397479e-07,-3.7911058504994422e-06
2020-12-03 17:00:16,4.430527252371388e-07,7.642296682804105e-07,8.706627724944715e-07,4.516363464680801e-07,3.507258884211043e-07,8.427812649425062e-06,7.020592023892386e-07,-3.4872200432574068e-06
2020-12-03 18:00:16,4.459315312513811e-07,7.760798002651578e-07,8.838988032336429e-07,4.543200888472955e-07,3.5054581529885163e-07,8.609052563646546e-06,7.101473810509879e-07,-3.2988631103682303e-06
2020-12-03 19:00:16,4.458441590764775e-07,7.832624611803515e-07,8.956976044042111e-07,4.600689805845735e-07,3.534018129471803e-07,8.901600195316537e-06,7.195725945418279e-07,-3.032247989831755e-06
2020-12-03 20:00:16,4.443906104539282e-07,7.84745540607803e-07,9.032947834264149e-07,4.6560127616863755e-07,3.593732196136639e-07,9.30011500312437e-06,7.368796649376318e-07,-2.8196962941828445e-06
2020-12-03 21:00:16,4.4399114102702957e-07,7.838967314170337e-07,9.060331094562654e-07,4.6927378784050115e-07,3.663335830364371e-07,9.763035506676947e-06,7.601239650324844e-07,-2.7202915648718065e-06
2020-12-03 22:00:16,4.4203232686614663e-07,7.817808318635217e-07,9.047582933927621e-07,4.70253417991935e-07,3.73854133032209e-07,1.0272939316626963e-05,7.933691951238846e-07,-2.5758417147992348e-06
2020-12-03 23:00:16,4.406409404701255e-07,7.773385603799708e-07,9.002157866056925e-07,4.6861833378187103e-07,3.8101870939937115e-07,1.0817283647388443e-05,8.335723084722117e-07,-2.514124072427784e-06
2020-12-04 00:00:16,4.3831547151945604e-07,7.722475583641799e-07,8.928224884433847e-07,4.6357556909592986e-07,3.861736259229195e-07,1.133524119499775e-05,8.752064436523265e-07,-2.489239961990759e-06
2020-12-04 01:00:16,4.3514172335258617e-07,7.653513347055904e-07,8.830312210532751e-07,4.557521097532181e-07,3.890811781976226e-07,1.1822956975083253e-05,9.133579865227253e-07,-2.5231304756792825e-06
2020-12-04 02:00:16,4.3387188417089637e-07,7.585201994613645e-07,8.71186955075981e-07,4.471247813258187e-07,3.8928448425587406e-07,1.2187590430692284e-05,9.445005045015451e-07,-2.608813737333238e-06
2020-12-04 03:00:16,4.334882925498713e-07,7.54389461874499e-07,8.607699783965046e-07,4.373996428628826e-07,3.869685151078304e-07,1.2493341086896055e-05,9.689562546548673e-07,-2.7044437557845646e-06
2020-12-04 04:00:16,4.327572021445673e-07,7.525196488189156e-07,8.524194169794548e-07,4.2807102040677083e-07,3.8265244413933446e-07,1.2684469408367317e-05,9.873204586120297e-07,-2.8295631065109673e-06
2020-12-04 05:00:16,4.3238498525179244e-07,7.51460652844008e-07,8.462391813003437e-07,4.19889643855175e-07,3.769291027687953e-07,1.2876571066112824e-05,9.978964660360528e-07,-3.0016712959786243e-06
2020-12-04 06:00:16,4.324221461226982e-07,7.517484696350869e-07,8.423263805869406e-07,4.128845281930015e-07,3.704119679744117e-07,1.3034579924650559e-05,1.0018708305770253e-06,-3.2273206974857124e-06
2020-12-04 07:00:16,4.2847758863809874e-07,7.524379742629797e-07,8.408330778445758e-07,4.076497017749066e-07,3.640042261004883e-07,1.3049220884374671e-05,1.0032514489608975e-06,-3.467280448471689e-06
2020-12-04 08:00:16,4.261801739573332e-07,7.514637279142388e-07,8.406546399902403e-07,4.0344616632195923e-07,3.5778106066977754e-07,1.3213138109519505e-05,1.0027992136382056e-06,-3.7712142617555398e-06
2020-12-04 09:00:16,4.3195981267556745e-07,7.544320642694079e-07,8.417248138404271e-07,4.002582230887358e-07,3.513914294014531e-07,1.3402713493757643e-05,9.916889706385483e-07,-4.33335172234059e-06
2020-12-04 10:00:16,4.353881490679212e-07,7.604875490047929e-07,8.461795306495533e-07,3.988627161852854e-07,3.449093471293087e-07,1.3584942708930074e-05,9.793631195749105e-07,-5.021490608439863e-06
2020-12-04 11:00:16,4.350495883732796e-07,7.601629954866445e-07,8.517347730736749e-07,3.98710644970577e-07,3.3886209925584413e-07,1.3771346341005468e-05,9.688912521246506e-07,-5.856411026843568e-06
2020-12-04 12:00:16,4.3648484890473e-07,7.570505691019764e-07,8.558928592615526e-07,3.990810809217167e-07,3.333187278057392e-07,1.3961190275608748e-05,9.570429713216593e-07,-6.8971800926974274e-06
2020-12-04 13:00:16,4.3916687674001285e-07,7.507152710250465e-07,8.582307145525443e-07,3.9956552423436236e-07,3.2826510746939225e-07,1.4176595875318004e-05,9.455013686145656e-07,-8.335825366959175e-06
2020-12-04 14:00:16,4.475420287981862e-07,7.538892899526333e-07,8.617843083904001e-07,4.009257306528423e-07,3.233532271151539e-07,1.4384261265621522e-05,9.351472828699696e-07,-1.0338388976822665e-05
2020-12-04 15:00:16,4.5551180145702123e-07,7.606856808631956e-07,8.706295901632292e-07,4.039663940603532e-07,3.1854852134111175e-07,1.467005486945016e-05,9.26777409198865e-07,-1.3352205200517726e-05
2020-12-04 16:00:16,4.5937395406869396e-07,7.705003710314628e-07,8.84715709627131e-07,4.09394167405535e-07,3.143800204954541e-07,1.5004909065047194e-05,9.199390438605504e-07,-1.863332494755141e-05
2020-12-04 17:00:16,4.583996687703767e-07,7.758096696834736e-07,8.999544635480216e-07,4.168205561012289e-07,3.109953992600891e-07,1.5404211845173064e-05,9.151855648723222e-07,-3.391398029900715e-05
2020-12-04 18:00:16,4.5179882775264927e-07,7.737230550224385e-07,9.114334083305444e-07,4.246063387999996e-07,3.0857175719671645e-07,1.5767688985396333e-05,9.123237049228056e-07,-0.0004689357756033243
2020-12-04 19:00:16,4.450172100944737e-07,7.62120808337626e-07,9.15473078815662e-07,4.2963991160052124e-07,3.070449170665624e-07,1.616127367025681e-05,9.110128636815972e-07,4.1684134769007175e-05
2020-12-04 20:00:16,4.482608877911724e-07,7.428965893407989e-07,9.102629947865399e-07,4.3046029913780467e-07,3.056663500081797e-07,1.6521633904553096e-05,9.127118960883016e-07,1.729949155498766e-05
2020-12-04 21:00:16,4.537437874296348e-07,7.30517945624988e-07,9.014310914506525e-07,4.274425826111966e-07,3.03351536037811e-07,1.68672371404676e-05,9.123791911697215e-07,1.1165262713963374e-05
2020-12-04 22:00:16,4.6091577877027923e-07,7.229214399496766e-07,8.954222242436128e-07,4.2391003182183535e-07,2.989734443372855e-07,1.7002618059817014e-05,9.106227694704623e-07,8.016341232435377e-06
2020-12-04 23:00:16,4.7315621214039524e-07,7.18761703031282e-07,8.916543269769747e-07,4.2081295936882065e-07,2.927570135856091e-07,1.7051559679463988e-05,9.025132229950625e-07,6.336244699607106e-06
2020-12-05 00:00:16,4.77762986701927e-07,7.151980663775653e-07,8.916632184778802e-07,4.183388077816006e-07,2.8567233907790845e-07,1.699699372871026e-05,8.875436939684658e-07,5.245257832066624e-06
2020-12-05 01:00:16,4.884844078007624e-07,7.146691888166949e-07,8.940979594978565e-07,4.173954259527966e-07,2.782174999803578e-07,1.688343445047243e-05,8.66525630588103e-07,4.361764992259438e-06
2020-12-05 02:00:16,5.020627570817742e-07,7.179331225211307e-07,9.013896490177845e-07,4.1891753074465534e-07,2.7080505162923957e-07,1.6812171004942463e-05,8.403697383192017e-07,3.6809874619988244e-06
2020-12-05 03:00:16,5.170754187684586e-07,7.231834050408314e-07,9.143170268417225e-07,4.2254057578425573e-07,2.639992224161609e-07,1.6779813630758185e-05,8.114071019932499e-07,3.1410054756312544e-06
2020-12-05 04:00:16,5.347287475792397e-07,7.294824577030182e-07,9.316424409557495e-07,4.2884451533022044e-07,2.581252599584589e-07,1.6797563107146895e-05,7.812930950124468e-07,2.70329520337758e-06
2020-12-05 05:00:16,5.535881747492007e-07,7.364883576713246e-07,9.523011902379747e-07,4.382554109144853e-07,2.535637400875909e-07,1.6810747177328953e-05,7.520526200243567e-07,2.3627836978633228e-06
2020-12-05 06:00:16,5.749537864869898e-07,7.431313410341929e-07,9.750050744185552e-07,4.506522930520639e-07,2.506249994288293e-07,1.6948246946901185e-05,7.250230489666471e-07,2.092138266111098e-06
2020-12-05 07:00:16,5.914636037942004e-07,7.475144667593345e-07,9.97997490798715e-07,4.6528225518940114e-07,2.492927892067353e-07,1.7103640595834643e-05,7.026495446360763e-07,1.8781845468222843e-06
2020-12-05 08:00:16,6.076746903711119e-07,7.465668117482309e-07,1.018938199409149e-06,4.806100579976141e-07,2.4963674261907795e-07,1.7419354719981453e-05,6.859498664456764e-07,1.706812365848009e-06
2020-12-05 09:00:16,6.252040853444977e-07,7.439017698446738e-07,1.0361238904585713e-06,4.953497341222817e-07,2.5118196650776257e-07,1.791605984549164e-05,6.733690713761355e-07,1.557191025588771e-06
2020-12-05 10:00:16,6.388844750674381e-07,7.365483125182084e-07,1.048632389838692e-06,5.083230859113572e-07,2.534063106909968e-07,1.8498454826939418e-05,6.660866706721996e-07,1.432328531376816e-06
2020-12-05 11:00:16,6.560292508450314e-07,7.259214629121687e-07,1.0556071287947258e-06,5.191678636229037e-07,2.557394020248478e-07,1.910033069504927e-05,6.61100022840465e-07,1.3341358518302424e-06
2020-12-05 12:00:16,6.741950635593714e-07,7.133019372462408e-07,1.0576442995294362e-06,5.27341004279465e-07,2.577478974904418e-07,1.9630185074058943e-05,6.586028027229847e-07,1.247535743119481e-06
2020-12-05 13:00:16,6.957819420653162e-07,7.015946483075646e-07,1.056096243847032e-06,5.333293606994129e-07,2.590444857016867e-07,2.0117145019631405e-05,6.560390412884391e-07,1.169149104292006e-06
2020-12-05 14:00:16,7.199848649436303e-07,6.894587381222366e-07,1.0515122742863688e-06,5.370301600026943e-07,2.593752095468627e-07,2.0526486657319494e-05,6.524342158222914e-07,1.1020574182116506e-06
2020-12-05 15:00:16,7.537799499914562e-07,6.816403731978839e-07,1.046604860349497e-06,5.399593279984242e-07,2.587507984183719e-07,2.0699314534713538e-05,6.476946793640066e-07,1.0410139010118104e-06
2020-12-05 16:00:16,7.879706211193027e-07,6.774573229534913e-07,1.0462048310213032e-06,5.427754778257975e-07,2.572105097884612e-07,2.073803459383614e-05,6.411861098210066e-07,9.890239255394764e-07
2020-12-05 17:00:16,8.180167708622494e-07,6.732982664988296e-07,1.0495155373995368e-06,5.461704740909774e-07,2.5546749225802165e-07,2.0602952923801442e-05,6.320283912429374e-07,9.380507293192474e-07
2020-12-05 18:00:16,8.382744652200828e-07,6.659909313366693e-07,1.0526415202820562e-06,5.500570871908198e-07,2.536560371664272e-07,2.0734504904223084e-05,6.214527467446974e-07,8.865267311910772e-07
2020-12-05 19:00:16,8.573682287861759e-07,6.547796712810894e-07,1.0531838941493492e-06,5.529159660433321e-07,2.5232318863104997e-07,2.0892478936591398e-05,6.086820980324408e-07,8.352875149156822e-07
2020-12-05 20:00:16,8.791942277376255e-07,6.433799219915599e-07,1.0500171266735788e-06,5.540767802783299e-07,2.5121867245057435e-07,2.091395427485598e-05,5.957554084917362e-07,7.829175861207473e-07
2020-12-05 21:00:16,9.072692594677178e-07,6.332486634613015e-07,1.0452529903496348e-06,5.54080106088302e-07,2.502471148824265e-07,2.0997116046116295e-05,5.828913612809125e-07,7.40152697690942e-07
2020-12-05 22:00:16,9.325335914670591e-07,6.259483000205575e-07,1.0417976710786312e-06,5.53774028628131e-07,2.4913630381095443e-07,2.1024724162567504e-05,5.696787943460459e-07,6.96642023236792e-07
2020-12-05 23:00:16,9.697893711288776e-07,6.213715359539284e-07,1.04085724110358e-06,5.541774117871214e-07,2.479566091071604e-07,2.096288033285561e-05,5.573217936184268e-07,6.576570679795046e-07
2020-12-06 00:00:16,1.0147513134869077e-06,6.205487081990209e-07,1.044475567780166e-06,5.571523097120832e-07,2.470267492480358e-07,2.0889536531574793e-05,5.443767386667739e-07,6.20100055415525e-07
2020-12-06 01:00:16,1.0562800741390128e-06,6.207714821622236e-07,1.0529306094629652e-06,5.626922274179687e-07,2.4684401518966636e-07,2.084895446216828e-05,5.32000850562304e-07,5.875011752348663e-07
2020-12-06 02:00:16,1.0960211442702425e-06,6.217111018732931e-07,1.064302154994931e-06,5.702086175138875e-07,2.478791730624705e-07,2.0894424898022474e-05,5.206325332462817e-07,5.591489591289349e-07
2020-12-06 03:00:16,1.1409324857762724e-06,6.235341721992271e-07,1.0771293267275476e-06,5.807456571805634e-07,2.5036481185803554e-07,2.1151819688148935e-05,5.113970994773039e-07,5.324000033084801e-07
2020-12-06 04:00:16,1.180416124677515e-06,6.245244520198777e-07,1.0914957696131871e-06,5.938182402442247e-07,2.5466042195061885e-07,2.1469758526031974e-05,5.062584560169201e-07,5.121675659065159e-07
2020-12-06 05:00:16,1.2107473320911472e-06,6.233067956367637e-07,1.1055040147910807e-06,6.075225553731385e-07,2.6044352062388485e-07,2.2115391064860803e-05,5.058514440006626e-07,4.985704143730533e-07
2020-12-06 06:00:16,1.2353783473791349e-06,6.192446004172534e-07,1.1159676052464113e-06,6.209930379301713e-07,2.6759837384865323e-07,2.2930842792294208e-05,5.101411641311248e-07,4.918786442571615e-07
2020-12-06 07:00:16,1.2558291505171066e-06,6.131968503366187e-07,1.1210722592198258e-06,6.330801667674832e-07,2.7569157860910696e-07,2.4046999944395213e-05,5.192321857858648e-07,4.929567906059021e-07
2020-12-06 08:00:16,1.2711476686767341e-06,6.054714303928747e-07,1.121244005777924e-06,6.42391490530273e-07,2.8414517922258315e-07,2.491436716142424e-05,5.325382311737993e-07,4.993918049328921e-07
