"TOA5","CR1000_Banner2020","CR1000","26891","CR1000.Std.29","CPU:BannerthermoCoupleTablesGlobalModem_PY_20201107.cr1","43542","hourly"
"TIMESTAMP","RECORD","BattV","soiltemp","boxtemp","Temp_C","Temp_C_2"
"TS","RN","Volts","Deg C","Deg C","Deg C","Deg C"
"","","Smp","Smp","Smp","Smp","Smp"
"2021-01-10 16:00:00",1537,12.45,7.754,-9.03,0.123,-11.62
"2021-01-10 17:00:00",1538,12.41,7.744,-8.04,1.092,-10.43
"2021-01-10 18:00:00",1539,12.41,7.734,-11.21,-0.696,-12.31
"2021-01-10 19:00:00",1540,12.4,7.724,-12.69,-0.072,-11.69
"2021-01-10 20:00:00",1541,12.39,7.725,-13.43,0.432,-11.2
"2021-01-10 21:00:00",1542,12.4,7.728,-14.27,0.471,-11.24
"2021-01-10 22:00:00",1543,12.4,7.708,-14.87,0.633,-11.23
"2021-01-10 23:00:00",1544,12.4,7.708,-14.27,1.233,-10.81
"2021-01-11 00:00:00",1545,12.4,7.698,-15.59,0.083,-12.18
"2021-01-11 01:00:00",1546,12.4,7.688,-16.38,0.305,-12.23
"2021-01-11 02:00:00",1547,12.4,7.688,-15.64,1.438,-11.32
"2021-01-11 03:00:00",1548,12.4,7.688,-15.72,0.877,-12.06
"2021-01-11 04:00:00",1549,12.4,7.678,-16.53,0.67,-12.5
"2021-01-11 05:00:00",1550,12.4,7.668,-15.37,1.293,-12.12
"2021-01-11 06:00:00",1551,12.39,7.668,-15.37,1.03,-12.44
"2021-01-11 07:00:00",1552,12.38,7.659,-15.2,0.756,-12.8
"2021-01-11 08:00:00",1553,12.39,7.649,-15.01,0.959,-12.72
"2021-01-11 09:00:00",1554,12.39,7.649,-13.43,2.046,-11.54
"2021-01-11 10:00:00",1555,12.42,7.649,-11.51,2.326,-11.01
"2021-01-11 11:00:00",1556,12.46,7.66,-10.67,1.586,-11.44
"2021-01-11 12:00:00",1557,12.47,7.635,-5.512,4.448,-7.596
"2021-01-11 13:00:00",1558,12.55,7.655,-4.388,2.625,-9.54
"2021-01-11 14:00:00",1559,12.53,7.654,-3.622,2.115,-9.58
"2021-01-11 15:00:00",1560,12.54,7.642,-3.148,2.032,-9.28
"2021-01-11 16:00:00",1561,12.46,7.65,-4.671,0.841,-10.34
"2021-01-11 17:00:00",1562,12.41,7.644,-6.745,0.146,-11.02
"2021-01-11 18:00:00",1563,12.38,7.635,-8.63,0.105,-11.08
"2021-01-11 19:00:00",1564,12.38,7.625,-10.05,0.328,-10.87
"2021-01-11 20:00:00",1565,12.38,7.625,-10.96,0.595,-10.66
"2021-01-11 21:00:00",1566,12.38,7.626,-11.44,0.762,-10.59
"2021-01-11 22:00:00",1567,12.37,7.63,-11.46,1.165,-10.31
"2021-01-11 23:00:00",1568,12.38,7.619,-11.17,1.113,-10.47
"2021-01-12 00:00:00",1569,12.37,7.61,-11.43,0.952,-10.71
"2021-01-12 01:00:00",1570,12.37,7.611,-11.43,1.128,-10.65
"2021-01-12 02:00:00",1571,12.37,7.61,-11.41,0.781,-11
"2021-01-12 03:00:00",1572,12.37,7.609,-10.61,1.421,-10.45
"2021-01-12 04:00:00",1573,12.37,7.606,-10.31,0.776,-10.93
"2021-01-12 05:00:00",1574,12.37,7.605,-9.95,1.038,-10.67
"2021-01-12 06:00:00",1575,12.35,7.605,-8.82,1.145,-10.44
"2021-01-12 07:00:00",1576,12.36,7.605,-7.31,1.403,-9.95
"2021-01-12 08:00:00",1577,12.36,7.605,-6.213,1.239,-9.79
"2021-01-12 09:00:00",1578,12.36,7.615,-4.268,1.538,-9.06
"2021-01-12 10:00:00",1579,12.37,7.615,-3.008,1.568,-8.45
"2021-01-12 11:00:00",1580,12.37,7.612,-2.066,1.269,-8.13
"2021-01-12 12:00:00",1581,12.37,7.619,-1.09,1.408,-7.393
"2021-01-12 13:00:00",1582,12.36,7.619,-1.677,0.465,-7.97
"2021-01-12 14:00:00",1583,12.35,7.609,-1.101,0.838,-7.208
"2021-01-12 15:00:00",1584,12.35,7.619,-1.091,0.611,-7.108
"2021-01-12 16:00:00",1585,12.35,7.609,-1.139,0.458,-7.015
"2021-01-12 17:00:00",1586,12.35,7.599,-1.442,0.226,-7.054
"2021-01-12 18:00:00",1587,12.34,7.599,-1.638,0.241,-6.843
"2021-01-12 19:00:00",1588,12.34,7.601,-1.891,0.217,-6.725
"2021-01-12 20:00:00",1589,12.33,7.6,-2.107,0.213,-6.569
"2021-01-12 21:00:00",1590,12.33,7.603,-2.105,0.32,-6.301
"2021-01-12 22:00:00",1591,12.33,7.593,-2.223,0.238,-6.242
"2021-01-12 23:00:00",1592,12.33,7.592,-2.086,0.304,-6.05
"2021-01-13 00:00:00",1593,12.34,7.592,-1.752,0.416,-5.821
"2021-01-13 01:00:00",1594,12.33,7.59,-1.382,0.469,-5.66
"2021-01-13 02:00:00",1595,12.33,7.59,-1.217,0.328,-5.706
"2021-01-13 03:00:00",1596,12.32,7.589,-0.973,0.29,-5.655
"2021-01-13 04:00:00",1597,12.32,7.59,-0.759,0.163,-5.696
"2021-01-13 05:00:00",1598,12.33,7.589,-0.428,0.343,-5.432
"2021-01-13 06:00:00",1599,12.32,7.589,-0.079,0.579,-5.096
"2021-01-13 07:00:00",1600,12.32,7.579,0.028,0.615,-4.98
"2021-01-13 08:00:00",1601,12.31,7.559,0.077,0.611,-4.895
"2021-01-13 09:00:00",1602,12.32,7.56,0.077,0.576,-4.797
"2021-01-13 10:00:00",1603,12.34,7.56,0.038,0.538,-4.57
"2021-01-13 11:00:00",1604,12.41,7.55,-0.701,0.264,-4.688
"2021-01-13 12:00:00",1605,12.45,7.542,-0.349,1.01,-3.934
"2021-01-13 13:00:00",1606,12.53,7.524,-2.695,0.066,-4.684
"2021-01-13 14:00:00",1607,12.64,7.525,-2.693,0.138,-4.435
"2021-01-13 15:00:00",1608,12.65,7.514,-3.842,-0.336,-4.798
"2021-01-13 16:00:00",1609,12.54,7.516,-4.798,-0.257,-4.648
"2021-01-13 17:00:00",1610,12.47,7.516,-6.253,0.262,-4.124
"2021-01-13 18:00:00",1611,12.42,7.507,-7.933,0.634,-3.73
"2021-01-13 19:00:00",1612,12.38,7.497,-9.04,1.164,-3.143
"2021-01-13 20:00:00",1613,12.35,7.487,-10.02,1.524,-2.779
"2021-01-13 21:00:00",1614,12.33,7.497,-11.53,1.524,-2.842
"2021-01-13 22:00:00",1615,12.31,7.5,-12.56,1.812,-2.666
"2021-01-13 23:00:00",1616,12.31,7.49,-13.27,2.088,-2.529
"2021-01-14 00:00:00",1617,12.31,7.481,-14.07,2.187,-2.562
"2021-01-14 01:00:00",1618,12.3,7.471,-15.1,2.12,-2.815
"2021-01-14 02:00:00",1619,12.3,7.471,-15.5,2.409,-2.735
"2021-01-14 03:00:00",1620,12.3,7.462,-15.96,2.452,-2.93
"2021-01-14 04:00:00",1621,12.31,7.462,-15.95,2.325,-3.279
"2021-01-14 05:00:00",1622,12.31,7.461,-16.02,2.096,-3.705
"2021-01-14 06:00:00",1623,12.31,7.462,-16.71,2.017,-4.042
"2021-01-14 07:00:00",1624,12.3,7.456,-16.95,2.21,-4.139
"2021-01-14 08:00:00",1625,12.3,7.459,-17.15,2.107,-4.493
"2021-01-14 09:00:00",1626,12.3,7.448,-16.96,2.383,-4.433
"2021-01-14 10:00:00",1627,12.33,7.455,-16.03,2.333,-4.759
"2021-01-14 11:00:00",1628,12.4,7.461,-13.92,2.063,-5.2
"2021-01-14 12:00:00",1629,12.48,7.475,-7.907,3.642,-3.783
"2021-01-14 13:00:00",1630,12.53,7.477,-8.39,1.234,-6.218
"2021-01-14 14:00:00",1631,12.51,7.477,-7.352,1.178,-6.515
"2021-01-14 15:00:00",1632,12.48,7.487,-7.156,0.881,-7.067
"2021-01-14 16:00:00",1633,12.43,7.487,-7.559,0.677,-7.425
"2021-01-14 17:00:00",1634,12.39,7.477,-8.5,0.64,-7.642
"2021-01-14 18:00:00",1635,12.34,7.467,-9.9,0.677,-7.747
"2021-01-14 19:00:00",1636,12.31,7.467,-11.04,0.905,-7.559
"2021-01-14 20:00:00",1637,12.3,7.47,-11.57,1.205,-7.28
"2021-01-14 21:00:00",1638,12.29,7.467,-11.92,1.268,-7.209
"2021-01-14 22:00:00",1639,12.29,7.469,-12.57,1.091,-7.408
"2021-01-14 23:00:00",1640,12.28,7.47,-12.75,1.179,-7.337
"2021-01-15 00:00:00",1641,12.29,7.471,-12.79,1.181,-7.37
"2021-01-15 01:00:00",1642,12.28,7.471,-12.92,1.162,-7.443
"2021-01-15 02:00:00",1643,12.28,7.461,-12.7,1.05,-7.611
"2021-01-15 03:00:00",1644,12.28,7.47,-12.57,1.075,-7.666
"2021-01-15 04:00:00",1645,12.27,7.46,-12.79,1.04,-7.764
"2021-01-15 05:00:00",1646,12.28,7.471,-13.38,1.04,-7.862
"2021-01-15 06:00:00",1647,12.28,7.461,-13.8,1.188,-7.81
"2021-01-15 07:00:00",1648,12.27,7.461,-14.38,1.139,-7.931
"2021-01-15 08:00:00",1649,12.27,7.461,-15.13,1.053,-8.13
"2021-01-15 09:00:00",1650,12.28,7.451,-15.42,1.412,-7.813
"2021-01-15 10:00:00",1651,12.38,7.461,-13.52,1.93,-7.392
"2021-01-15 11:00:00",1652,12.54,7.469,-10.26,1.975,-7.408
"2021-01-15 12:00:00",1653,12.74,7.467,-6.417,2.315,-6.693
"2021-01-15 13:00:00",1654,12.76,7.477,-4.059,1.403,-7.569
"2021-01-15 14:00:00",1655,12.85,7.491,-1.901,1.091,-7.895
"2021-01-15 15:00:00",1656,12.67,7.49,-1.433,0.069,-9.05
"2021-01-15 16:00:00",1657,12.58,7.49,-2.491,-0.222,-9.48
"2021-01-15 17:00:00",1658,12.55,7.482,-2.864,-0.163,-9.39
"2021-01-15 18:00:00",1659,12.52,7.495,-3.167,-0.123,-9.23
"2021-01-15 19:00:00",1660,12.5,7.495,-3.622,-0.197,-9.15
"2021-01-15 20:00:00",1661,12.48,7.496,-3.88,-0.075,-8.83
"2021-01-15 21:00:00",1662,12.46,7.496,-3.959,0.004,-8.53
"2021-01-15 22:00:00",1663,12.46,7.486,-4.079,0.14,-8.18
"2021-01-15 23:00:00",1664,12.44,7.487,-4.458,0.124,-7.971
"2021-01-16 00:00:00",1665,12.42,7.487,-6.06,0.662,-7.316
"2021-01-16 01:00:00",1666,12.42,7.477,-6.284,0.757,-7.014
"2021-01-16 02:00:00",1667,12.41,7.477,-6.775,0.843,-6.758
"2021-01-16 03:00:00",1668,12.4,7.477,-7.31,1.07,-6.411
"2021-01-16 04:00:00",1669,12.39,7.477,-7.684,0.993,-6.356
"2021-01-16 05:00:00",1670,12.38,7.477,-7.808,0.949,-6.276
"2021-01-16 06:00:00",1671,12.37,7.477,-8.22,1.286,-5.917
"2021-01-16 07:00:00",1672,12.37,7.477,-8.69,0.726,-6.36
"2021-01-16 08:00:00",1673,12.35,7.477,-9.73,0.547,-6.551
"2021-01-16 09:00:00",1674,12.34,7.477,-9.62,1.099,-5.964
"2021-01-16 10:00:00",1675,12.4,7.477,-8.85,1.351,-5.708
"2021-01-16 11:00:00",1676,12.69,7.487,-7.414,0.969,-6.07
"2021-01-16 12:00:00",1677,12.71,7.497,-6.396,1.049,-5.952
"2021-01-16 13:00:00",1678,12.7,7.497,-6.908,0.458,-6.446
"2021-01-16 14:00:00",1679,12.67,7.497,-6.366,0.861,-6.001
"2021-01-16 15:00:00",1680,12.64,7.507,-5.867,0.861,-6.125
"2021-01-16 16:00:00",1681,12.56,7.506,-5.928,0.818,-6.071
"2021-01-16 17:00:00",1682,12.51,7.497,-6.939,0.831,-6.085
"2021-01-16 18:00:00",1683,12.47,7.487,-8.12,1.142,-5.814
"2021-01-16 19:00:00",1684,12.44,7.477,-9.09,1.602,-5.355
"2021-01-16 20:00:00",1685,12.42,7.477,-9.76,1.776,-5.223
"2021-01-16 21:00:00",1686,12.4,7.478,-9.4,1.625,-5.519
"2021-01-16 22:00:00",1687,12.38,7.477,-8.57,1.094,-6.263
"2021-01-16 23:00:00",1688,12.36,7.487,-8.21,0.788,-6.618
"2021-01-17 00:00:00",1689,12.34,7.487,-7.621,0.713,-6.881
"2021-01-17 01:00:00",1690,12.33,7.487,-8.06,0.573,-7.033
"2021-01-17 02:00:00",1691,12.32,7.477,-9.41,1.124,-6.437
"2021-01-17 03:00:00",1692,12.31,7.478,-9.95,1.502,-5.963
"2021-01-17 04:00:00",1693,12.31,7.479,-9.71,1.323,-6.19
"2021-01-17 05:00:00",1694,12.3,7.477,-9.07,1.124,-6.552
"2021-01-17 06:00:00",1695,12.29,7.487,-8.1,0.821,-6.994
"2021-01-17 07:00:00",1696,12.29,7.487,-7.197,0.499,-7.358
"2021-01-17 08:00:00",1697,12.29,7.487,-6.611,0.383,-7.485
"2021-01-17 09:00:00",1698,12.3,7.497,-5.928,0.442,-7.406
"2021-01-17 10:00:00",1699,12.42,7.497,-4.638,0.481,-7.323
"2021-01-17 11:00:00",1700,12.53,7.505,-3.207,0.364,-7.343
"2021-01-17 12:00:00",1701,12.54,7.512,-2.578,-0.028,-7.554
"2021-01-17 13:00:00",1702,12.6,7.512,-1.93,0.319,-6.471
"2021-01-17 14:00:00",1703,12.58,7.5,-2.068,0.049,-6.985
"2021-01-17 15:00:00",1704,12.73,7.5,-0.915,0.559,-6.112
"2021-01-17 16:00:00",1705,12.7,7.5,-1.716,0.146,-6.504
"2021-01-17 17:00:00",1706,12.6,7.501,-3.249,0.164,-6.014
"2021-01-17 18:00:00",1707,12.46,7.506,-4.828,0.607,"NAN"
"2021-01-17 19:00:00",1708,12.45,7.497,-5.897,0.612,22
"2021-01-17 20:00:00",1709,12.41,7.487,-6.775,0.703,-5.051
"2021-01-17 21:00:00",1710,12.38,7.487,-8.29,0.794,-5.155
"2021-01-17 22:00:00",1711,12.35,7.477,-9.58,1.009,-4.945
"2021-01-17 23:00:00",1712,12.33,7.467,-10.2,1.032,-4.966
"2021-01-18 00:00:00",1713,12.32,7.474,-12.21,0.964,-5.134
"2021-01-18 01:00:00",1714,12.31,7.471,-12.8,1.388,-4.838
"2021-01-18 02:00:00",1715,12.29,7.481,-12.05,2.007,-4.494
"2021-01-18 03:00:00",1716,12.29,7.471,-13.48,1.126,-5.468
"2021-01-18 04:00:00",1717,12.28,7.471,-13.41,1.631,-5.213
"2021-01-18 05:00:00",1718,12.25,7.471,-12.74,1.706,-5.43
"2021-01-18 06:00:00",1719,12.28,7.48,-11.63,1.396,-5.976
"2021-01-18 07:00:00",1720,12.28,7.47,-12.38,1.191,-6.353
"2021-01-18 08:00:00",1721,12.28,7.481,-12.04,1.345,-6.402
"2021-01-18 09:00:00",1722,12.32,7.467,-11.26,1.285,-6.578
"2021-01-18 10:00:00",1723,12.45,7.471,-9.47,1.66,-6.382
"2021-01-18 11:00:00",1724,12.58,7.477,-6.765,1.326,-6.81
"2021-01-18 12:00:00",1725,12.83,7.477,-3.8,2.611,-5.36
"2021-01-18 13:00:00",1726,12.77,7.487,-4.678,0.826,-7.149
"2021-01-18 14:00:00",1727,12.84,7.496,-4.358,0.643,-7.193
"2021-01-18 15:00:00",1728,12.8,7.496,-4.658,-0.057,-7.843
"2021-01-18 16:00:00",1729,12.7,7.496,-5.574,-0.304,-7.97
"2021-01-18 17:00:00",1730,12.6,7.487,-6.447,-0.087,-7.633
"2021-01-18 18:00:00",1731,12.56,7.487,-7.156,0.189,-7.218
"2021-01-18 19:00:00",1732,12.52,7.477,-8.04,0.593,-6.665
"2021-01-18 20:00:00",1733,12.49,7.477,-9.05,0.374,-6.789
"2021-01-18 21:00:00",1734,12.47,7.477,-8.44,1.131,-5.976
"2021-01-18 22:00:00",1735,12.44,7.477,-11.19,0.107,-7.088
"2021-01-18 23:00:00",1736,12.42,7.476,-12.83,0.606,-6.528
"2021-01-19 00:00:00",1737,12.4,7.471,-14.28,0.863,-6.313
"2021-01-19 01:00:00",1738,12.39,7.461,-15.42,1.377,-5.852
"2021-01-19 02:00:00",1739,12.36,7.461,-16.13,1.709,-5.658
"2021-01-19 03:00:00",1740,12.36,7.451,-16.46,1.932,-5.627
"2021-01-19 04:00:00",1741,12.35,7.461,-16.53,1.816,-6.02
"2021-01-19 05:00:00",1742,12.31,7.461,-17.02,1.477,-6.614
"2021-01-19 06:00:00",1743,12.3,7.452,-17.59,1.595,-6.735
"2021-01-19 07:00:00",1744,12.28,7.453,-17.52,1.877,-6.778
"2021-01-19 08:00:00",1745,12.28,7.452,-17.7,1.65,-7.249
"2021-01-19 09:00:00",1746,12.28,7.452,-17.36,1.974,-7.231
"2021-01-19 10:00:00",1747,12.32,7.461,-15.64,2.373,-7.1
"2021-01-19 11:00:00",1748,12.41,7.471,-14.44,1.922,-7.801
"2021-01-19 12:00:00",1749,12.47,7.478,-4.32,7.95,-1.971
"2021-01-19 13:00:00",1750,12.54,7.477,-8.79,1.822,-8.12
"2021-01-19 14:00:00",1751,12.53,7.487,-8.58,1.433,-8.6
"2021-01-19 15:00:00",1752,12.54,7.487,-8.08,1.27,-8.88
"2021-01-19 16:00:00",1753,12.45,7.497,-9.41,0.458,-9.66
"2021-01-19 17:00:00",1754,12.4,7.497,-10.58,0.372,-9.76
"2021-01-19 18:00:00",1755,12.34,7.487,-11.83,0.629,-9.5
"2021-01-19 19:00:00",1756,12.32,7.486,-12.99,0.872,-9.17
"2021-01-19 20:00:00",1757,12.29,7.49,-13.8,1.275,-8.73
"2021-01-19 21:00:00",1758,12.27,7.481,-14.7,1.294,-8.68
"2021-01-19 22:00:00",1759,12.27,7.49,-14.82,1.564,-8.48
"2021-01-19 23:00:00",1760,12.26,7.49,-15.01,1.484,-8.67
"2021-01-20 00:00:00",1761,12.26,7.49,-15.64,1.359,-8.84
"2021-01-20 01:00:00",1762,12.26,7.481,-16.17,1.594,-8.7
"2021-01-20 02:00:00",1763,12.26,7.481,-16.8,1.704,-8.7
"2021-01-20 03:00:00",1764,12.26,7.482,-17.33,1.858,-8.66
"2021-01-20 04:00:00",1765,12.25,7.483,-17.28,1.926,-8.76
"2021-01-20 05:00:00",1766,12.25,7.484,-17.44,1.908,-8.94
"2021-01-20 06:00:00",1767,12.25,7.486,-17.87,1.712,-9.31
"2021-01-20 07:00:00",1768,12.23,7.487,-18.24,1.416,-9.82
"2021-01-20 08:00:00",1769,12.25,7.489,-18.49,1.232,-10.18
"2021-01-20 09:00:00",1770,12.26,7.485,-15.86,1.886,-9.89
"2021-01-20 10:00:00",1771,12.3,7.5,-13.62,1.49,-10.44
"2021-01-20 11:00:00",1772,12.43,7.51,-11.41,1.496,-10.51
"2021-01-20 12:00:00",1773,12.55,7.508,-8.94,1.53,-10.45
"2021-01-20 13:00:00",1774,12.62,7.517,-6.437,1.123,-10.85
"2021-01-20 14:00:00",1775,12.65,7.526,-4.778,0.771,-10.97
"2021-01-20 15:00:00",1776,12.62,7.522,-4.581,0.203,-11.3
"2021-01-20 16:00:00",1777,12.55,7.533,-4.81,-0.024,-11.25
"2021-01-20 17:00:00",1778,12.46,7.524,-5.727,-0.36,-11.32
"2021-01-20 18:00:00",1779,12.41,7.526,-6.417,-0.198,-10.84
"2021-01-20 19:00:00",1780,12.37,7.526,-6.898,-0.032,-10.33
"2021-01-20 20:00:00",1781,12.34,7.526,-7.083,0.111,-9.88
"2021-01-20 21:00:00",1782,12.31,7.526,-7.228,0.153,-9.59
"2021-01-20 22:00:00",1783,12.29,7.516,-7.684,0.231,-9.29
"2021-01-20 23:00:00",1784,12.28,7.516,-7.517,0.359,-8.74
"2021-01-21 00:00:00",1785,12.25,7.516,-7.414,0.338,-8.82
"2021-01-21 01:00:00",1786,12.25,7.516,-7.331,0.367,-8.65
"2021-01-21 02:00:00",1787,12.25,7.526,-7.228,0.328,-8.57
"2021-01-21 03:00:00",1788,12.24,7.516,-7.197,0.332,-8.45
"2021-01-21 04:00:00",1789,12.23,7.516,-7.187,0.351,-8.31
"2021-01-21 05:00:00",1790,12.23,7.516,-7.187,0.369,-8.2
"2021-01-21 06:00:00",1791,12.23,7.516,-7.217,0.391,-8.07
"2021-01-21 07:00:00",1792,12.23,7.516,-7.455,0.359,-8.03
"2021-01-21 08:00:00",1793,12.23,7.516,-7.269,0.489,-7.814
"2021-01-21 09:00:00",1794,12.23,7.516,-6.929,0.552,-7.661
"2021-01-21 10:00:00",1795,12.26,7.526,-5.291,0.948,-7.159
"2021-01-21 11:00:00",1796,12.31,7.526,-3.899,0.852,-7.07
"2021-01-21 12:00:00",1797,12.28,7.534,-3.772,0.26,-7.583
"2021-01-21 13:00:00",1798,12.31,7.532,-3.1,0.304,-7.422
"2021-01-21 14:00:00",1799,12.44,7.54,-2.579,0.181,-7.35
"2021-01-21 15:00:00",1800,12.41,7.53,-3.012,-0.249,-7.681
"2021-01-21 16:00:00",1801,12.35,7.531,-3.487,-0.273,-7.607
"2021-01-21 17:00:00",1802,12.21,7.535,-3.92,-0.036,-7.233
"2021-01-21 18:00:00",1803,12.24,7.536,-4.268,0.075,-6.977
"2021-01-21 19:00:00",1804,12.22,7.536,-4.458,0.203,-6.696
"2021-01-21 20:00:00",1805,12.22,7.526,-4.478,0.35,-6.422
"2021-01-21 21:00:00",1806,12.21,7.526,-4.698,0.29,-6.35
"2021-01-21 22:00:00",1807,12.21,7.536,-4.748,0.363,-6.204
"2021-01-21 23:00:00",1808,12.21,7.526,-4.798,0.366,-6.112
"2021-01-22 00:00:00",1809,12.2,7.536,-4.888,0.347,-6.07
"2021-01-22 01:00:00",1810,12.21,7.536,-4.938,0.358,-6.004
"2021-01-22 02:00:00",1811,12.21,7.536,-5.029,0.357,-5.962
"2021-01-22 03:00:00",1812,12.2,7.536,-5.089,0.376,-5.889
"2021-01-22 04:00:00",1813,12.2,7.526,-5.291,0.458,-5.779
"2021-01-22 05:00:00",1814,12.2,7.526,-5.401,0.436,-5.757
"2021-01-22 06:00:00",1815,12.2,7.536,-5.837,0.462,-5.713
"2021-01-22 07:00:00",1816,12.2,7.526,-6.631,0.292,-5.885
"2021-01-22 08:00:00",1817,12.2,7.516,-7.393,0.901,-5.294
"2021-01-22 09:00:00",1818,12.22,7.526,-6.386,1.191,-4.974
"2021-01-22 10:00:00",1819,12.3,7.536,-4.888,1.607,-4.454
"2021-01-22 11:00:00",1820,12.44,7.536,-3.681,1.313,-4.611
"2021-01-22 12:00:00",1821,12.57,7.542,-1.206,2.726,-3.277
"2021-01-22 13:00:00",1822,12.68,7.54,-1.911,1.335,-4.614
"2021-01-22 14:00:00",1823,12.75,7.54,-0.974,0.754,-5.105
"2021-01-22 15:00:00",1824,12.75,7.549,-1.218,-0.015,-5.894
"2021-01-22 16:00:00",1825,12.69,7.549,-1.618,-0.318,-6.245
"2021-01-22 17:00:00",1826,12.56,7.54,-2.894,-0.124,-6.056
"2021-01-22 18:00:00",1827,12.5,7.543,-3.961,-0.016,-5.895
"2021-01-22 19:00:00",1828,12.46,7.546,-5.624,-0.038,-5.882
"2021-01-22 20:00:00",1829,12.42,7.536,-7.279,0.496,-5.323
"2021-01-22 21:00:00",1830,12.4,7.526,-8.71,0.89,-4.871
"2021-01-22 22:00:00",1831,12.38,7.526,-9.58,1.009,-4.715
"2021-01-22 23:00:00",1832,12.35,7.526,-9.2,1.734,-4.016
"2021-01-23 00:00:00",1833,12.33,7.526,-10.45,1.043,-4.716
"2021-01-23 01:00:00",1834,12.32,7.527,-11.23,1.037,-4.855
"2021-01-23 02:00:00",1835,12.29,7.531,-11.63,0.959,-5.041
"2021-01-23 03:00:00",1836,12.28,7.534,-12.38,1.012,-5.157
"2021-01-23 04:00:00",1837,12.27,7.537,-11.59,1.654,-4.649
"2021-01-23 05:00:00",1838,12.25,7.535,-11.7,1.327,-5.104
"2021-01-23 06:00:00",1839,12.23,7.539,-13,0.864,-5.769
"2021-01-23 07:00:00",1840,12.22,7.53,-13.7,1.21,-5.64
"2021-01-23 08:00:00",1841,12.22,7.53,-14.13,1.02,-5.993
"2021-01-23 09:00:00",1842,12.22,7.53,-15.18,0.533,-6.657
"2021-01-23 10:00:00",1843,12.27,7.52,-13.52,2.507,-4.936
"2021-01-23 11:00:00",1844,12.35,7.529,-10.63,2.743,-4.74
"2021-01-23 12:00:00",1845,12.44,7.527,0.383,10.09,2.509
"2021-01-23 13:00:00",1846,12.49,7.546,-3.919,4.376,-3.195
"2021-01-23 14:00:00",1847,12.5,7.546,-6.734,1.295,-6.494
"2021-01-23 15:00:00",1848,12.54,7.556,-6.498,1.448,-6.606
"2021-01-23 16:00:00",1849,12.42,7.546,-8.21,0.131,-8.06
"2021-01-23 17:00:00",1850,12.36,7.546,-9.84,0.232,-8
"2021-01-23 18:00:00",1851,12.32,7.526,-11.79,0.47,-7.877
"2021-01-23 19:00:00",1852,12.28,7.526,-13.59,0.887,-7.499
"2021-01-23 20:00:00",1853,12.26,7.52,-14.95,1.131,-7.243
"2021-01-23 21:00:00",1854,12.23,7.52,-15.91,1.458,-6.963
"2021-01-23 22:00:00",1855,12.22,7.51,-16.89,1.514,-6.924
"2021-01-23 23:00:00",1856,12.2,7.512,-17.51,1.74,-6.784
"2021-01-24 00:00:00",1857,12.2,7.52,-18.34,1.8,-6.848
"2021-01-24 01:00:00",1858,12.19,7.513,-19.27,1.803,-6.98
"2021-01-24 02:00:00",1859,12.19,7.513,-20.09,1.828,-7.141
"2021-01-24 03:00:00",1860,12.19,7.514,-20.18,2.086,-7.093
"2021-01-24 04:00:00",1861,12.19,7.514,-20.63,1.921,-7.457
"2021-01-24 05:00:00",1862,12.19,7.504,-21.09,1.856,-7.694
"2021-01-24 06:00:00",1863,12.18,7.504,-21.61,1.772,-8.03
"2021-01-24 07:00:00",1864,12.18,7.504,-21.89,1.612,-8.46
"2021-01-24 08:00:00",1865,12.18,7.504,-22.45,1.527,-8.72
"2021-01-24 09:00:00",1866,12.19,7.494,-22.66,1.537,-8.9
"2021-01-24 10:00:00",1867,12.38,7.494,-19.29,3.416,-7.465
"2021-01-24 11:00:00",1868,12.61,7.517,-14.52,3.317,-7.654
"2021-01-24 12:00:00",1869,12.68,7.519,-6.705,6.891,-3.962
"2021-01-24 13:00:00",1870,12.71,7.517,-7.548,3.336,-7.682
"2021-01-24 14:00:00",1871,12.71,7.536,-7.725,1.783,-9.4
"2021-01-24 15:00:00",1872,12.68,7.536,-7.238,1.43,-9.94
"2021-01-24 16:00:00",1873,12.56,7.546,-9.52,-0.19,-11.68
"2021-01-24 17:00:00",1874,12.5,7.526,-11.54,-0.019,-11.55
"2021-01-24 18:00:00",1875,12.46,7.517,-13.68,0.24,-11.31
"2021-01-24 19:00:00",1876,12.42,7.52,-15.08,0.932,-10.51
"2021-01-24 20:00:00",1877,12.39,7.52,-16.26,1.214,-10.08
"2021-01-24 21:00:00",1878,12.38,7.5,-17.11,1.453,-9.76
"2021-01-24 22:00:00",1879,12.34,7.505,-17.26,1.774,-9.39
"2021-01-24 23:00:00",1880,12.33,7.511,-16.37,1.781,-9.4
"2021-01-25 00:00:00",1881,12.31,7.51,-16,1.411,-9.73
"2021-01-25 01:00:00",1882,12.29,7.52,-15.61,1.324,-9.9
"2021-01-25 02:00:00",1883,12.28,7.52,-15.94,0.892,-10.37
"2021-01-25 03:00:00",1884,12.26,7.51,-16.46,0.9,-10.52
"2021-01-25 04:00:00",1885,12.24,7.51,-16.92,0.97,-10.54
"2021-01-25 05:00:00",1886,12.23,7.51,-16.61,1.079,-10.49
"2021-01-25 06:00:00",1887,12.22,7.51,-17.14,1.148,-10.47
"2021-01-25 07:00:00",1888,12.21,7.51,-17.82,0.864,-10.79
"2021-01-25 08:00:00",1889,12.19,7.501,-18.12,1.121,-10.66
"2021-01-25 09:00:00",1890,12.2,7.502,-18.16,1.198,-10.55
