DATETIME,TA,RH,VW,ISWR,RSWR,ILWR,TSS,PSUM,HS,TSG
,C,%,M/S,W/M2,W/M2,W/M2,C,MM,MM,C
2021-03-31T10:59:00,,52.38,2.04,0,0,168.5,,81.026,1244.092,
2021-03-31T11:00:00,-3.06,,,,,,-9.73,,1244.6,0.1
2021-03-31T11:59:00,,52.91,2.8,0,0,169,,81.026,1245.108,
2021-03-31T12:00:00,-2.86,,,,,,-9.06,,1245.108,0.09
2021-03-31T12:59:00,,54.98,3.29,0,0,169.1,,81.026,1245.108,
2021-03-31T13:00:00,-2.74,,,,,,,,1244.092,0.09
2021-03-31T13:59:00,,46.65,2.62,0,0.86,169.6,,81.026,1243.076,
2021-03-31T14:00:00,-2.4,,,,,,-8.81,,1244.092,0.07
2021-03-31T14:59:00,,53.07,0.29,28.33,25.84,173.8,,81.026,1245.108,
2021-03-31T15:00:00,-3.48,,,,,,-10.89,,1245.616,0.08
2021-03-31T15:59:00,,50.76,0.01,56.27,45.97,176,,81.026,1246.124,
2021-03-31T16:00:00,-3.34,,,,,,-11.44,,1246.124,0.09
2021-03-31T16:59:00,,4.21,0.64,300.4,110.2,182.2,,81.026,1246.124,
2021-03-31T17:00:00,-0.45,,,,,,-8.69,,1245.108,0.1
2021-03-31T17:59:00,,4.02,0.7,643,210.5,186.9,,81.026,1244.092,
2021-03-31T18:00:00,2.92,,,,,,-2.83,,1245.108,0.09
2021-03-31T18:59:00,,3.79,0.76,93.9,385.2,193.8,,81.28,1246.124,
2021-03-31T19:00:00,5.59,,,,,,0.46,,1246.124,0.08
2021-03-31T19:59:00,,3.34,1.2,99.4,433.3,195.5,,81.534,1246.124,
2021-03-31T20:00:00,6.66,,,,,,0.3,,1248.029,0.07
2021-03-31T20:59:00,,3.48,0.99,97.1,438.2,199,,81.788,1249.934,
2021-03-31T21:00:00,7.62,,,,,,0.74,,1247.013,0.1
2021-03-31T21:59:00,,3.03,0.79,88.3,426.4,200.3,,82.042,1244.092,
2021-03-31T22:00:00,8.96,,,,,,0.79,,1237.488,0.1
2021-03-31T22:59:00,,3.45,1.19,732.5,388.9,197.2,,82.042,1230.884,
2021-03-31T23:00:00,7.56,,,,,,0.54,,1230.841667,0.1
2021-04-01T00:00:00,7.56,,,,,,0.17,,1230.799333,0.11
2021-04-01T01:00:00,5.82,,,,,,-0.56,,1230.757,0.11
2021-04-01T02:00:00,4.01,,,,,,-1.39,,1230.714667,0.11
2021-04-01T03:00:00,1.47,,,,,,-2.91,,1230.672333,0.11
2021-04-01T04:00:00,1.37,,,,,,-3.89,,1230.63,0.12
2021-04-01T05:00:00,1,,,,,,-4.73,,1230.587667,0.12
2021-04-01T06:00:00,1.03,,,,,,-5.29,,1230.545333,0.12
2021-04-01T07:00:00,1.36,,,,,,-5.41,,1230.503,0.12
2021-04-01T08:00:00,1.32,,,,,,-5.38,,1230.460667,0.12
2021-04-01T09:00:00,1.2,,,,,,-5.51,,1230.418333,0.12
2021-04-01T10:00:00,1.48,,,,,,-5.53,,1230.376,0.12
2021-04-01T11:00:00,0.79,,,,,,-5.91,,1230.333667,0.12
2021-04-01T12:00:00,1.17,,,,,,-6.09,,1230.291333,0.12
2021-04-01T13:00:00,1.36,,,,,,-6.38,,1230.249,0.12
2021-04-01T14:00:00,1.38,,,,,,-6.33,,1230.206667,0.12
2021-04-01T15:00:00,2.73,,,,,,-5.28,,1230.164333,0.12
2021-04-01T16:00:00,3.59,36.28,1.01,53.15,39.49,188.5,-4.88,81.28,1230.122,0.12
2021-04-01T17:00:00,5.75,30.96,1.1,357.2,111.8,193.9,-2.41,81.28,1230.884,0.12
2021-04-01T18:00:00,8.38,29.35,1.35,679.7,212.8,199.4,0.29,81.534,1221.994,0.12
2021-04-01T19:00:00,10.4,28.48,1.48,959,378.9,208.7,0.9,81.788,1218.946,0.11
2021-04-01T20:00:00,12.08,27.33,1.39,1005,427,215.5,1.08,82.042,1220.978,0.11
2021-04-01T21:00:00,13.22,28.11,1.41,976,442.5,220.3,1.18,82.296,1210.056,0.12
2021-04-01T22:00:00,13.3,24.19,1.9,890,434,221.9,1.19,82.55,1198.118,0.12
2021-04-01T23:00:00,13.33,22.07,1.69,735.3,389.5,221.3,1.17,82.55,1195.07,0.13
2021-04-02T00:00:00,13.46,24.88,1.15,524.4,303.9,220.7,1.1,82.55,1185.926,0.13
2021-04-02T01:00:00,12.69,26.59,0.9,274.7,172.6,218.2,0.86,82.55,1188.974,0.13
2021-04-02T02:00:00,10.17,34.98,0.46,73.09,68.96,214.2,0.54,82.55,1188.974,0.12
2021-04-02T03:00:00,7.55,31.53,1.01,0,3.53,215.1,-0.11,82.296,1187.958,0.12
2021-04-02T04:00:00,7.67,31.78,1.08,0,2.71,214.5,-0.49,82.042,1185.926,0.14
2021-04-02T05:00:00,7.44,28.17,1.12,0,2.95,215.5,-0.72,81.788,1186.942,0.14
2021-04-02T06:00:00,8.08,28.68,0.95,0,3.19,215,-0.88,81.788,1186.942,0.14
2021-04-02T07:00:00,7.78,29.39,0.84,0,2.65,213,-1.34,81.788,1188.974,0.13
2021-04-02T08:00:00,6.67,30.69,0.8,0,2.57,212.2,-1.93,81.788,1189.99,0.13
2021-04-02T09:00:00,6.76,31.01,1.08,0,2.58,211.8,-2.26,81.788,1187.958,0.14
2021-04-02T10:00:00,5.61,38.38,0.69,0,2.12,209.3,-2.89,81.788,1186.942,0.14
2021-04-02T11:00:00,6.08,36.72,1.41,0,0,206.7,-2.57,81.788,1186.942,0.14
2021-04-02T12:00:00,6.31,38.14,1.46,0,0,207.3,-2.39,81.534,1187.958,0.14
2021-04-02T13:00:00,6.44,36.39,1.76,0,0,207,-2.11,81.534,1188.974,0.14
2021-04-02T14:00:00,6.92,36.28,1.38,0,0,207.2,-2.01,81.534,1188.974,0.14
2021-04-02T15:00:00,5.92,36.59,0.63,51.85,37.19,216.5,-1.96,81.534,1187.958,0.14
2021-04-02T16:00:00,6.94,33.95,0.66,77.86,48.04,213.9,-2.12,81.534,1185.926,0.15
2021-04-02T17:00:00,9.05,35.32,0.94,403.7,119.3,220.2,-0.33,81.534,1185.926,0.15
2021-04-02T18:00:00,11.12,35.52,0.87,732.3,207.4,226.4,1.08,81.788,1171.956,0.15
2021-04-02T19:00:00,12.76,34.59,1.04,921,352.7,232.1,1.37,82.042,1176.02,0.14
2021-04-02T20:00:00,13.34,28.82,1.13,951,399.1,237.6,1.26,82.296,1171.956,0.14
2021-04-02T21:00:00,14.02,29.84,1.18,959,424.8,231.4,1.36,82.55,1161.034,0.14
2021-04-02T22:00:00,13.95,30.39,1.4,849,404.2,232.7,1.29,82.55,1154.938,0.15
2021-04-02T23:00:00,12.48,28.31,1.4,570.2,296.6,239.1,1.11,82.55,1143,0.15
2021-04-03T00:00:00,12.37,29.56,1.1,393.6,222.5,241.6,1.01,82.55,1150.874,0.15
2021-04-03T01:00:00,11.19,31.3,0.49,195,118.1,249.5,0.88,82.55,1141.984,0.15
2021-04-03T02:00:00,8.66,36.95,0.9,58.47,37.27,246.2,0.55,82.55,1141.984,0.14
2021-04-03T03:00:00,8.33,32.77,0.8,1.3,2.93,246.7,0.41,82.296,1140.968,0.15
2021-04-03T04:00:00,7.73,38.31,1.25,0,1.51,244.3,0.29,82.296,1139.952,0.15
2021-04-03T05:00:00,7.34,36.07,1.29,0,1.52,257.6,0.31,82.042,1141.984,0.15
2021-04-03T06:00:00,7.95,33.27,1.19,0,2.02,250.3,0.28,81.788,1141.984,0.15
2021-04-03T07:00:00,8.03,31.73,0.99,0,2.05,246.5,0.14,81.788,1138.936,0.14
2021-04-03T08:00:00,8.33,31.59,0.72,0,2.97,219.7,-0.43,81.788,1140.968,0.14
2021-04-03T09:00:00,8.06,32.07,0.75,0,2.86,227.1,-0.47,81.788,1137.92,0.15
2021-04-03T10:00:00,7.13,35.14,0.62,0,2.49,219.8,-1.02,81.788,1137.92,0.15
2021-04-03T11:00:00,7.03,26.9,0.72,0,0,217.7,-1.24,81.788,1136.904,0.15
2021-04-03T12:00:00,6.47,29.33,0.83,0,0,202.8,-2.15,81.788,1135.888,0.16
2021-04-03T13:00:00,5.19,31.98,0.79,0,0,198.7,-2.7,81.788,1135.888,0.15
2021-04-03T14:00:00,4.92,28.17,0.81,0,0,197.5,-3,81.788,1134.11,0.15
2021-04-03T15:00:00,5.5,28.16,0.61,30.57,24.71,198.9,-3.16,81.788,1134.11,0.15
2021-04-03T16:00:00,6.82,27.81,0.67,106.3,62.4,210.9,-2.43,81.788,1135.126,0.15
2021-04-03T17:00:00,8.36,25.27,0.9,296.8,107.1,218.7,-0.68,81.788,1132.078,0.15
2021-04-03T18:00:00,10.43,27.03,1.02,593.6,178.7,216.6,0.7,81.788,1131.062,0.15
2021-04-03T19:00:00,13.09,25.25,1.52,955,345.7,221.4,1.21,82.042,1133.094,0.14
2021-04-03T20:00:00,14.41,24.36,1.28,995,393.9,225.5,1.38,82.296,1131.062,0.14
2021-04-03T21:00:00,15.02,22.74,1.18,957,405.2,228.3,1.48,82.55,1119.124,0.14
2021-04-03T22:00:00,15.03,20.12,1,802,374.7,235.7,1.4,82.55,1115.06,0.14
2021-04-03T23:00:00,14.7,19.85,1.24,649.2,323.4,236.2,1.32,82.804,1098.042,0.15
2021-04-04T00:00:00,13.78,19.64,0.72,373.3,211.2,275.1,1.24,82.804,1107.948,0.14
2021-04-04T01:00:00,13.7,18.53,0.92,287,167.1,236.3,1.03,82.804,1092.962,0.14
2021-04-04T02:00:00,11.69,19.45,0.13,73.01,54.49,241.2,0.81,82.804,1093.978,0.13
2021-04-04T03:00:00,9.21,23.75,1.06,0,1.89,239.3,0.39,82.55,1091.946,0.13
2021-04-04T04:00:00,8.98,24.78,1.15,0,1.8,251.9,0.34,82.296,1090.93,0.14
2021-04-04T05:00:00,9.29,19.23,1.05,1.64,1.77,279.7,0.67,82.296,1088.898,0.13
2021-04-04T06:00:00,9.91,19.7,0.83,1.12,1.18,270.1,0.67,82.296,1092.962,0.13
2021-04-04T07:00:00,9.14,20.01,0.99,1.25,1.16,278,0.69,82.296,1093.978,0.13
2021-04-04T08:00:00,9.23,20.79,0.71,0.57,1.38,264.1,0.56,82.296,1090.93,0.13
2021-04-04T09:00:00,8.49,21.91,0.9,0.49,1.41,262.3,0.43,82.042,1089.914,0.13
2021-04-04T10:00:00,8.36,22.24,0.94,0.69,1.28,265.3,0.43,82.042,1089.914,0.13
2021-04-04T11:00:00,8.45,24.32,0.97,0,0,246.2,0.19,82.042,1089.914,0.13
2021-04-04T12:00:00,8.63,24.92,0.85,0,0,264.9,0.38,82.042,1096.01,0.13
2021-04-04T13:00:00,7.9,28.26,0.84,0,0,223.8,-0.53,82.042,1092.962,0.14
2021-04-04T14:00:00,7.41,28.96,0.65,2.54,0.08,227.3,-0.65,82.042,1096.01,0.14
2021-04-04T15:00:00,7.21,33.92,0.57,50.68,34.7,227.6,-0.72,82.042,1093.978,0.14
2021-04-04T16:00:00,7.86,35.91,0.49,98.3,59.06,230.2,-0.36,81.788,1097.026,0.14
2021-04-04T17:00:00,9.12,33.38,0.77,489.9,119.2,216.8,0.32,82.042,1094.994,0.15
2021-04-04T18:00:00,11.14,36.3,0.93,803,205.2,223.2,1.11,82.042,1089.914,0.14
2021-04-04T19:00:00,13.35,34.15,0.95,927,325.6,228.5,1.45,82.296,1087.12,0.14
2021-04-04T20:00:00,13.5,28.13,1.43,946,378.9,232,1.32,82.55,1084.072,0.12
2021-04-04T21:00:00,13.32,32.29,1.52,900,392.1,234.8,1.28,82.804,1076.96,0.13
2021-04-04T22:00:00,13.16,29.46,1.52,746.1,358.4,245.6,1.31,82.804,1067.054,0.13
2021-04-04T23:00:00,12.49,28.63,1.01,554.6,290.4,253.3,1.26,82.804,1064.006,0.13
2021-04-05T00:00:00,11.87,27.87,1.15,365.5,202.5,253.9,1.08,82.55,1051.052,0.13
2021-04-05T01:00:00,11.73,28.3,1.12,282.3,163.3,253.1,0.96,82.55,1043.94,0.13
2021-04-05T02:00:00,10.14,35.29,1.26,87.3,65.16,221.5,0.58,82.55,1039.114,0.13
2021-04-05T03:00:00,8.28,35.29,2.03,0,3.14,219.3,0.19,82.296,1039.876,0.13
2021-04-05T04:00:00,8.2,31.62,1.82,0,1.98,217.5,-0.08,82.296,1038.098,0.14
2021-04-05T05:00:00,7.74,32.37,0.46,0,2.69,226.2,-0.38,82.042,1040.892,0.13
2021-04-05T06:00:00,7.4,34.57,0.63,0,2.31,242.4,-0.28,82.042,1028.954,0.13
2021-04-05T07:00:00,6.12,45.41,0.59,0,1.48,246.2,-0.47,82.042,1037.082,0.13
2021-04-05T08:00:00,4.71,55.35,1.83,0,1.41,239.2,-0.68,81.788,1033.018,0.12
2021-04-05T09:00:00,4.41,60.55,1.88,0,1.71,243,-0.58,81.788,1030.986,0.12
2021-04-05T10:00:00,3.5,66.75,1.58,0,1.11,260.9,-0.62,81.534,1029.97,0.12
2021-04-05T11:00:00,1.86,79.51,1.16,0,0,257.8,-1.06,81.534,1025.906,0.13
2021-04-05T12:00:00,0.73,79.8,2.09,0,0,238.9,-1.73,81.28,1026.922,0.13
2021-04-05T13:00:00,0.15,82.3,1.94,0,0,281.3,-1.25,81.28,1026.922,0.13
2021-04-05T14:00:00,-0.98,85.7,1.77,0,0,280.4,-1.76,81.28,1032.002,0.12
2021-04-05T15:00:00,-1.42,83.6,1.59,49.97,30.8,268.6,-2.24,81.28,1032.002,0.13
2021-04-05T16:00:00,-0.4,63.28,1.72,211.2,117.4,269.5,-1.24,81.28,1040.892,0.12
2021-04-05T17:00:00,0.49,51.71,1.76,435.1,187,258.7,-0.49,81.28,1045.972,0.12
2021-04-05T18:00:00,1.95,64.32,1.6,804,235,198.4,-0.33,81.28,1054.1,0.11
2021-04-05T19:00:00,1.72,70.7,1.58,869,328.4,207,-0.13,81.534,1051.052,0.11
2021-04-05T20:00:00,0.63,75.98,1.76,611,284.5,262.6,-0.11,81.534,1049.02,0.1
2021-04-05T21:00:00,-0.13,90.8,1.46,419.4,208.7,282.4,-0.28,81.534,1042.924,0.11
2021-04-05T22:00:00,-2.53,94,1.23,147.2,118.2,302.6,-2.33,82.804,1040.892,0.12
2021-04-05T23:00:00,-2.31,95.4,1.18,137.8,114.4,306.9,-2.48,84.074,1049.02,0.12
2021-04-06T00:00:00,-1.78,98.1,2.08,265.1,204.2,311.5,-1.75,84.582,1054.1,0.12
2021-04-06T01:00:00,-2.29,99.5,2.63,48.2,38.74,304.1,-2.18,84.836,1062.99,0.11
2021-04-06T02:00:00,-2.53,94.8,3.56,12.65,10.58,299.9,-2.69,85.09,1050.036,0.12
2021-04-06T03:00:00,-2.25,87.2,3.69,1.76,2.59,295.2,-3.38,84.836,1037.082,0.11
2021-04-06T04:00:00,-2.81,85.8,3.36,0,1.6,259.7,-5.89,84.836,1043.051,0.12
2021-04-06T05:00:00,-3.08,82.9,3.76,0,2.21,243.2,-6.75,84.836,1049.02,0.12
2021-04-06T06:00:00,-3.31,84.4,3.25,0,2.26,235.2,-7.16,84.836,1048.004,0.12
2021-04-06T07:00:00,-3.6,84,2.69,0,2.4,229.9,-7.62,84.836,1046.988,0.12
2021-04-06T08:00:00,-3.49,82.7,2.3,0,2.57,226,-7.78,84.836,1044.956,0.12
2021-04-06T09:00:00,-3.71,85,1.78,0,2.53,221.1,-8.31,84.836,1045.972,0.12
2021-04-06T10:00:00,-4.2,85.3,2.21,0,2.36,216.2,-8.46,84.836,1044.956,0.12
2021-04-06T11:00:00,-3.92,86.1,2.17,0,0,210.5,-8.37,84.836,1044.956,0.12
2021-04-06T12:00:00,-3.74,81.6,2.25,0,0,203.5,-8.23,84.836,1044.956,0.12
2021-04-06T13:00:00,-3.67,81,2.37,0,0,197.5,-8.24,84.836,1042.924,0.12
2021-04-06T14:00:00,-3.47,79.17,2.23,1.54,4.6,192.5,-8.45,84.836,1042.924,0.12
2021-04-06T15:00:00,-3.32,77.45,2.43,30.49,30.41,191,-8.29,84.836,1052.068,0.12
2021-04-06T16:00:00,-2.52,74.55,1.62,54.77,49.55,191.8,-8.47,84.836,1057.91,0.12
2021-04-06T17:00:00,-0.44,69.91,2.04,647.1,194,239.3,-4.88,85.09,1039.876,0.12
2021-04-06T18:00:00,1.36,66.67,1.87,851,300,253,-1.65,85.09,1041.908,0.13
2021-04-06T19:00:00,2.68,62.14,2.52,973,452,199.4,-0.43,85.344,1045.972,0.12
2021-04-06T20:00:00,4.3,57.93,2.38,1021,515.3,202.8,0.13,85.598,1054.1,0.12
2021-04-06T21:00:00,6.71,50.91,1.85,994,520.6,206.8,0.66,85.598,1049.02,0.12
2021-04-06T22:00:00,7.82,45.75,1.67,904,478.4,208.4,0.8,85.852,1039.876,0.13
2021-04-06T23:00:00,7.83,42.06,1.34,746.9,406.2,207.6,0.71,86.106,1038.098,0.13
2021-04-07T00:00:00,8.08,43.64,1.29,537.4,320.2,205.5,0.33,86.106,1036.066,0.13
2021-04-07T01:00:00,6.68,46,1.42,302.3,188.6,201,-0.15,86.106,1035.05,0.13
2021-04-07T02:00:00,5.28,51.51,1.57,98.1,87.3,196.9,-0.85,86.106,1036.066,0.12
2021-04-07T03:00:00,3.35,53.52,1.77,0,6.02,195.3,-2.08,86.106,1036.066,0.12
2021-04-07T04:00:00,3.1,44.17,0.76,0,3.44,195.1,-3.08,85.852,1038.098,0.13
2021-04-07T05:00:00,3.18,36.92,0.94,0,3.82,194.5,-3.54,85.852,1039.114,0.13
2021-04-07T06:00:00,3.07,27.72,1.07,0,3.5,190.9,-4.36,85.852,1032.002,0.12
2021-04-07T07:00:00,2.85,26.78,1.12,0,3.15,189.6,-4.92,85.598,1036.066,0.12
2021-04-07T08:00:00,2.89,27.11,1.29,0,2.91,191.3,-4.91,85.598,1032.002,0.12
2021-04-07T09:00:00,2.91,25.05,1.22,0,3.36,191.5,-5.19,85.598,1034.034,0.12
2021-04-07T10:00:00,2.94,31.02,1.01,0,2.73,193.2,-5.42,85.598,1032.002,0.12
2021-04-07T11:00:00,2.39,37.31,0.97,0,0,189.6,-5.46,85.598,1029.97,0.12
2021-04-07T12:00:00,2.17,38.63,1.05,0,0,189,-5.58,85.598,1032.002,0.12
2021-04-07T13:00:00,2.59,38.63,1.13,0,0,191.6,-5.39,85.598,1030.986,0.12
2021-04-07T14:00:00,2.45,37.31,1.08,1.94,1.83,193.3,-5.37,85.598,1030.986,0.12
2021-04-07T15:00:00,2.6,39.05,1.49,34.42,27.26,199.1,-4.91,85.598,1028.954,0.12
2021-04-07T16:00:00,4.31,37.67,0.61,63.47,44.85,201.7,-4.48,85.598,1030.986,0.12
2021-04-07T17:00:00,7.05,33.13,0.76,637.5,162.5,210.6,-1.11,85.598,1027.938,0.12
2021-04-07T18:00:00,9.39,29.59,1,837,238.2,218.1,0.68,85.598,1039.876,0.12
2021-04-07T19:00:00,10.59,34.04,1.6,960,347.5,224.6,0.97,86.106,1032.002,0.11
2021-04-07T20:00:00,11.89,34.45,1.32,1005,398.8,230.9,1.19,86.36,1021.08,0.11
2021-04-07T21:00:00,12.92,34.32,1.21,979,417.8,232.8,1.38,86.36,1019.048,0.11
2021-04-07T22:00:00,12.75,35.21,1.36,897,414,232.6,1.33,86.614,995.934,0.11
2021-04-07T23:00:00,12.29,32.84,1.36,746,374.9,227,1.23,86.614,1004.062,0.12
2021-04-08T00:00:00,11.72,30.23,1.31,508.4,286.8,231.9,1.09,86.614,994.918,0.12
2021-04-08T01:00:00,9.8,36.8,1.21,229.8,131.8,252.4,0.82,86.614,997.966,0.11
2021-04-08T02:00:00,7.6,43.82,0.97,41.64,26.73,250.6,0.46,86.36,981.964,0.1
2021-04-08T03:00:00,6.33,46.52,0.8,1.6,2.65,265.4,0.29,86.106,990.092,0.11
2021-04-08T04:00:00,6.12,44.01,0.51,0,1.77,257.3,0.09,86.106,985.012,0.12
2021-04-08T05:00:00,5.93,45.8,0.45,0,2.28,240.6,-0.29,86.106,988.06,0.12
2021-04-08T06:00:00,5.6,48.12,0.48,0,3.1,224.2,-0.78,86.106,988.06,0.12
2021-04-08T07:00:00,5.52,54.82,1.6,0,2.21,230.7,-0.72,85.852,988.06,0.12
2021-04-08T08:00:00,4.51,49.28,2.34,0,2.17,221.8,-1.31,85.598,989.076,0.11
2021-04-08T09:00:00,3.27,55.88,3.02,0,1.9,212.2,-1.92,85.598,987.044,0.11
2021-04-08T10:00:00,2.59,60.05,2.41,0,1.74,228.2,-2.03,85.344,985.012,0.11
2021-04-08T11:00:00,1.82,66.18,2.59,0,0,212.4,-2.62,85.344,985.012,0.12
2021-04-08T12:00:00,0.97,72.44,2.09,0,0,252.6,-2.13,85.344,985.012,0.12
2021-04-08T13:00:00,-0.52,69.07,2.57,0,0,224.8,-3.33,85.09,991.108,0.11
2021-04-08T14:00:00,-1.54,57.21,2.99,13.03,6.17,222,-4.29,85.09,990.092,0.12
2021-04-08T15:00:00,-1.7,56.81,2.87,59.36,39.76,198.1,-5.36,85.09,991.108,0.12
2021-04-08T16:00:00,-1.47,66.48,3.5,189.3,105.1,277.1,-3.11,85.09,991.108,0.11
2021-04-08T17:00:00,-1.11,65.85,3.66,407.2,166.8,245,-2.43,85.09,989.076,0.11
2021-04-08T18:00:00,0.51,56.61,3.26,713.4,230,211.7,-1.06,85.09,987.044,0.11
2021-04-08T19:00:00,0.88,57.59,3.77,656.2,295.3,256.9,-0.48,85.344,973.074,0.1
2021-04-08T20:00:00,1.43,61.24,2.97,602.1,293.2,266.5,-0.21,85.344,971.042,0.1
2021-04-08T21:00:00,1.27,56.72,3.74,642.3,324.7,264.5,-0.28,85.344,975.106,0.1
2021-04-08T22:00:00,1.24,56.46,3.71,527.7,282.4,264.1,-0.41,85.344,982.98,0.1
2021-04-08T23:00:00,0.8,53.35,3.81,454,249,250.5,-0.87,85.344,990.092,0.1
2021-04-09T00:00:00,0.92,46.56,3.77,468.5,279.9,200,-2,85.344,991.108,0.11
2021-04-09T01:00:00,0.14,42.53,4.17,338.3,204.8,176.8,-3.21,85.344,992.886,0.11
2021-04-09T02:00:00,-0.88,42.09,4.35,116.5,103,172.8,-4.41,85.09,989.076,0.11
2021-04-09T03:00:00,-2.33,44.39,3.64,2.18,10.97,171,-6.36,85.09,992.886,0.12
2021-04-09T04:00:00,-2.72,45.74,2.95,0,2.52,172,-7.13,84.836,992.124,0.12
2021-04-09T05:00:00,-2.7,43.39,2.47,0,2.6,172.9,-7.52,84.836,994.918,0.12
2021-04-09T06:00:00,-2.98,41.92,1.67,0,2.89,172.4,-8.33,84.836,993.902,0.12
2021-04-09T07:00:00,-2.98,37.14,1.76,0,3.38,172.2,-8.79,84.836,994.918,0.12
2021-04-09T08:00:00,-2.94,35.17,2.41,0,2.56,171.6,-8.77,84.836,996.95,0.12
2021-04-09T09:00:00,-2.88,38.17,2.55,0,2.22,173.6,-8.62,84.836,994.918,0.11
2021-04-09T10:00:00,-2.74,39.05,2.77,0,2.12,177.4,-8.37,84.836,990.092,0.11
2021-04-09T11:00:00,-3.11,41.71,1.89,0,0,172.3,-8.81,84.836,995.934,0.11
2021-04-09T12:00:00,-3.37,41.9,1.46,0,0,171.9,-9.36,84.836,994.918,0.11
2021-04-09T13:00:00,-4.62,45.7,0.2,0,0,170.7,-10.33,84.836,994.918,0.12
2021-04-09T14:00:00,-4.76,47.13,0.57,0.62,1.64,170,-10.62,84.836,992.886,0.12
2021-04-09T15:00:00,-3.96,45.81,0.46,29.96,25.26,176.9,-10.44,84.836,993.902,0.12
2021-04-09T16:00:00,-2.91,45.51,0.13,55.93,41.79,179.4,-10.14,85.09,993.902,0.12
2021-04-09T17:00:00,1.03,40.93,0.53,661.3,168,190.2,-5.32,85.09,992.124,0.12
2021-04-09T18:00:00,3.47,42.18,1.16,868,244.4,196.6,-0.78,85.344,992.124,0.11
2021-04-09T19:00:00,5.35,42.13,1.22,984,352.6,203.4,0.37,85.598,988.06,0.1
2021-04-09T20:00:00,7.03,39.46,1.19,1034,407.1,207.4,0.6,85.852,983.996,0.1
2021-04-09T21:00:00,8.01,34.8,1.21,1007,427,210,0.87,86.106,976.122,0.11
2021-04-09T22:00:00,9.1,35.57,1.26,921,423.1,211,1.01,86.106,980.948,0.11
2021-04-09T23:00:00,9.19,29.45,1.05,767.3,387.9,210.8,0.94,86.36,965.962,0.12
2021-04-10T00:00:00,8.91,18.05,1.22,559.5,320.1,205.1,0.56,86.36,955.04,0.12
2021-04-10T01:00:00,8.22,17.45,1.03,332.1,194.1,193.1,-0.02,86.36,955.04,0.12
2021-04-10T02:00:00,7,24.61,0.96,112.1,97.4,193.2,,86.36,950.976,0.11
2021-04-10T03:00:00,4.76,33.39,1.06,0.3,10.53,196.2,-1.77,86.106,951.992,0.12
2021-04-10T04:00:00,4.74,30.3,0.67,0,3.73,198,-2.52,86.106,951.992,0.12
2021-04-10T05:00:00,5.46,28.57,0.38,0,4.18,200.4,-2.83,86.106,953.008,0.13
2021-04-10T06:00:00,4.8,30.65,0.84,0,3.49,201.5,-3.03,85.852,954.024,0.12
2021-04-10T07:00:00,4.11,36.2,0.67,0,3.01,201.8,-3.51,85.852,953.008,0.11
2021-04-10T08:00:00,3.93,27.75,1.2,0,2.94,203.4,-3.73,85.852,954.024,0.12
2021-04-10T09:00:00,4.73,33.58,0.81,0,3.37,203.5,-3.73,85.598,955.04,0.12
2021-04-10T10:00:00,2.73,35.23,0.7,0,2.23,200.4,-4.64,85.598,956.056,0.12
2021-04-10T11:00:00,2.38,36.83,0.66,0,0,196.3,-5.06,85.598,953.008,0.12
2021-04-10T12:00:00,2.43,35.79,1.35,0,0,196.3,-4.97,85.598,949.96,0.13
2021-04-10T13:00:00,1.09,47.84,1.5,0,0,205.1,-5.29,85.344,949.96,0.12
2021-04-10T14:00:00,0.3,50.42,1.38,9.33,3.93,210.4,-5.29,85.344,951.992,0.12
2021-04-10T15:00:00,-0.06,49.88,1.56,30.94,24.74,195.6,-5.83,85.09,954.024,0.12
2021-04-10T16:00:00,0.34,49.04,1.7,56.59,43.74,194.4,-5.49,85.09,951.992,0.12
2021-04-10T17:00:00,2.45,48.61,2.51,530.6,191.5,239.5,-1.56,85.344,957.072,0.12
2021-04-10T18:00:00,4,44.58,2.25,780.5,245.6,215.4,-0.13,85.344,958.088,0.11
2021-04-10T19:00:00,5.45,45.92,2.36,985,356.3,203.3,0.33,85.598,957.072,0.11
2021-04-10T20:00:00,6.34,46.04,2.32,984,400.3,218.7,0.58,85.852,951.992,0.1
2021-04-10T21:00:00,5.62,46.3,2.94,942,416.5,220,0.42,85.852,957.072,0.11
2021-04-10T22:00:00,5.75,44.14,2.63,861,412.5,226.6,0.48,85.852,946.912,0.11
2021-04-10T23:00:00,5.09,43.81,3.38,774.3,403.4,213,0.24,85.852,944.88,0.12
2021-04-11T00:00:00,3.93,44.88,3.69,548.6,320.1,213.3,-0.42,85.852,928.116,0.12
2021-04-11T01:00:00,2.8,56.16,3.87,340.2,204.3,194.7,-1.05,85.598,932.942,0.12
2021-04-11T02:00:00,0.14,58.81,4.81,115.9,102.7,186.7,-2.51,85.598,938.022,0.12
2021-04-11T03:00:00,-2.4,56.61,4.86,3.77,11.07,181.6,-4.79,85.09,937.006,0.12
2021-04-11T04:00:00,-3.74,55.44,4.56,0,1.69,177.3,-6.44,84.836,938.022,0.13
2021-04-11T05:00:00,-4.81,62.83,4.43,0,1.7,171.8,-7.52,84.836,938.022,0.12
2021-04-11T06:00:00,-5.9,70.28,3.07,0,2.01,168.2,-8.52,84.582,939.038,0.13
2021-04-11T07:00:00,-6.36,66.82,2.36,0,2.72,164.3,-9.33,84.582,939.038,0.12
2021-04-11T08:00:00,-6.34,65.64,3,0,2.56,163.4,-9.51,84.582,938.022,0.12
